ProdDescr,Plant,Vendor,RespUserPurGrp,POPurMethod,Requisitioner,PricePerUnit
1366107_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,12505_JIT31,Manual_Calloff,24738,380
1366107_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,12505_JIT31,Manual_Calloff,24738,380
1366107_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,12505_JIT31,Manual_Calloff,24738,380
1366107_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,12505_JIT31,Manual_Calloff,24738,380
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un6,plant_XIAH5,vendor_CKIIX3,12505_JIT31,Manual_Calloff,24738,1245833333
1366110_Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un4,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2900
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un4,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2900
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un3,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un3,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,3200
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2314
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2314
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIJC5,9946_JIT38,Spot,24738,21945
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2182
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2182
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2182
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,3780
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,3516
1805488Fire_Extinguisher_Class_B_iner_igo080c200,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un2,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un2,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,33501
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2460
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2314
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2314
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2314
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,3516
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2460
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,29401
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,29401
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2314
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,24029
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1805488Fire_Extinguisher_Class_B_iner_igo080c200,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2750
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2750
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2750
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2750
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un4,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,25022
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un4,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,25022
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un4,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2650
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,30721
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,27107
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,3516
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,3516
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2370
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2370
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2182
1366111_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT39,Spot,24738,2050
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2050
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,4500
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,3780
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,3780
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2400
1366105Fire_Extinguisher_Class_B_monnex_50kg_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2400
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,110
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,110
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,110
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,110
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,37481
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,37481
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,37481
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,37481
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,110
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,110
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un2,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Spot,24738,3200
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un2,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Spot,24738,3200
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Spot,24738,32601
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Spot,24738,27664
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Spot,24738,3836
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Spot,24738,3516
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Spot,24738,3516
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un2,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2050
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2050
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,339844
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,339844
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,339844
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,339844
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,339844
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2680
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2680
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2680
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2680
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,321782
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,321782
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,321782
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,321782
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,321782
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,321782
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2680
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2680
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2680
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2680
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un2,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,21279
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un2,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2370
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un2,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2050
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un2,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2050
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un2,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2050
1805488_Fire_Extinguisher_Class_B_iner_igo080c200_un2,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2050
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2182
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIJC5,9946_JIT38,Spot,24738,21945
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIJC5,9946_JIT38,Spot,24738,21945
1805488Fire_Extinguisher_Class_B_iner_igo080c200_un,plant_XIAH5,vendor_CKIJC5,9946_JIT38,Spot,24738,21945
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,33368
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2314
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,3780
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,3780
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,3516
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2370
1366109_Extinguisher_Class_B_monnex_50un_mobile,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2370
1805488Fire_Extinguisher_Class_B_iner_igo080c200,plant_XIAH5,vendor_CKIIX3,9946_JIT38,Manual_Calloff,24738,2650
115572658GG_Washing_Machine_mat18mn,plant_XIAH5,vendor_CKIIS8,9946_JIT39,Spot,24738,0
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT39,Spot,24738,2405
115572658GG_Washing_Machine_mat18mn,plant_XIAH5,vendor_CKIJP1,9946_JIT39,Spot,24738,24075
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,55
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,55
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,5025
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,4875
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,5628
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,4675
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,7208
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,55
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,746
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,28825
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,4285
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,4225
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,397
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,42325
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,4465
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,5015
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,4915
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,4725
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,62475
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,560
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,55
115572658GG_Washing_Machine_mat15mn,plant_XIAH5,vendor_CKIJP1,9946_JIT38,Spot,24738,6895
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20908
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20908
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20908
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20908
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20908
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20908
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20908
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20908
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20908
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20908
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20908
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,21226
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,21226
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,21226
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,21226
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,21226
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20516
Washing_Machine_Clothes_9876GIU,plant_XIAH5,vendor_CKIIS8,813_JIT56,Manual_Calloff,24742,20516
